Binding Energy/eV,Intensity,ac
707.4,82311.8,82311.8
707.0,82797.1,82797.1
706.6,83279.4,83279.4
706.2,83217.6,83217.6
705.8,83520.6,83520.6
705.4,82994.1,82994.1
705.0,84288.2,84288.2
704.6,83373.5,83373.5
704.2,83011.8,83011.8
703.8,83135.3,83135.3
703.4,83688.2,83688.2
703.0,83791.2,83791.2
702.6,84082.4,84082.4
702.2,83935.3,83935.3
701.8,83847.1,83847.1
701.4,84270.6,84270.6
701.0,85255.9,85255.9
700.6,84038.2,84038.2
700.2,84267.6,84267.6
699.8,84608.8,84608.8
699.4,83161.8,83161.8
699.0,84602.9,84602.9
698.6,83250.0,83250.0
698.2,83661.8,83661.8
697.8,83352.9,83352.9
697.4,83305.9,83305.9
697.0,84088.2,84088.2
696.6,83938.2,83938.2
696.2,85488.2,85488.2
695.8,85014.7,85014.7
695.4,85129.4,85129.4
695.0,85358.8,85358.8
694.6,85214.7,85214.7
694.2,84352.9,84352.9
693.8,85217.6,85217.6
693.4,84850.0,84850.0
693.0,85226.5,85226.5
692.6,84967.6,84967.6
692.2,85455.9,85455.9
691.8,84697.1,84697.1
691.4,85352.9,85486.3
691.0,86405.9,85493.4
690.6,86429.4,85500.6
690.2,87444.1,85515.5
689.8,89417.6,85545.4
689.4,91855.9,85593.8
689.0,95200.0,85667.5
688.6,100132.0,85778.4
688.2,104241.0,85920.0
687.8,105556.0,86070.6
687.4,105791.0,86221.8
687.0,102476.0,86346.5
686.6,97782.4,86434.2
686.2,93785.3,86490.5
685.8,90041.2,86517.8
685.4,87702.9,86526.9
685.0,87858.8,86537.1
684.6,87191.2,86542.1
684.2,87311.8,86548.0
683.8,86276.5,86550.1
683.4,86061.8,86553.9
683.0,87323.5,87323.5
682.6,86032.4,86032.4
682.2,86314.7,86314.7
681.8,85773.5,85773.5
681.4,86376.5,86376.5
681.0,86638.2,86638.2
680.6,87023.5,87023.5
680.2,86044.1,86044.1
679.8,87041.2,87041.2
679.4,87847.1,87847.1
679.0,87167.6,87167.6
678.6,86576.5,86576.5
678.2,86541.2,86541.2
677.8,87564.7,87564.7
677.4,86547.1,86547.1
677.0,86914.7,86914.7
676.6,87652.9,87652.9
676.2,88138.2,88138.2
675.8,86561.8,86561.8
675.4,87976.5,87976.5
675.0,86988.2,86988.2
674.6,87158.8,87158.8
674.2,87217.6,87217.6
673.8,87591.2,87591.2
673.4,88188.2,88188.2
673.0,88129.4,88129.4
672.6,86732.4,86732.4
672.2,88532.4,88532.4
671.8,88555.9,88555.9
671.4,88155.9,88155.9
671.0,87441.2,87441.2
670.6,88300.0,88300.0
670.2,88702.9,88702.9
669.8,88194.1,88194.1
669.4,88220.6,88220.6
669.0,88635.3,88635.3
668.6,89638.2,89638.2
668.2,89238.2,89238.2
667.8,89291.2,89291.2
667.4,89123.5,89123.5
667.0,89979.4,89979.4
666.6,89982.4,89982.4
666.2,88961.8,88961.8
665.8,90164.7,90164.7
665.4,90941.2,90941.2
665.0,89676.5,89676.5
664.6,90532.4,90532.4
664.2,89485.3,89485.3
663.8,89379.4,89379.4
663.4,89497.1,89497.1
663.0,90214.7,90214.7
662.6,91300.0,91300.0
662.2,90317.6,90317.6
661.8,89482.4,89482.4
661.4,89123.5,89123.5
661.0,89897.1,89897.1
660.6,90167.6,90167.6
660.2,91079.4,91079.4
659.8,90382.4,90382.4
659.4,91226.5,91226.5
659.0,90279.4,90279.4
658.6,89661.8,89661.8
658.2,90011.8,90011.8
657.8,90647.1,90647.1
657.4,90358.8,90358.8
657.0,90276.5,90276.5
656.6,91347.1,91347.1
656.2,90182.4,90182.4
655.8,90626.5,90626.5
655.4,90364.7,90364.7
655.0,89788.2,89788.2
654.6,91211.8,91211.8
654.2,89829.4,89829.4
653.8,90394.1,90394.1
653.4,90282.4,90282.4
653.0,90600.0,90600.0
652.6,90800.0,90800.0
652.2,90470.6,90470.6
651.8,90738.2,90738.2
651.4,89847.1,89847.1
651.0,90773.5,90773.5
650.6,90173.5,90173.5
650.2,91279.4,91279.4
649.8,90273.5,90273.5
649.4,90479.4,90479.4
649.0,91208.8,91208.8
648.6,90505.9,90505.9
648.2,91467.6,91467.6
647.8,91691.2,91691.2
647.4,92285.3,92285.3
647.0,91817.6,91817.6
646.6,93267.6,93267.6
646.2,92391.2,92391.2
645.8,93717.6,93717.6
645.4,94261.8,94261.8
645.0,94770.6,94770.6
644.6,94941.2,94941.2
644.2,96355.9,96355.9
643.8,97214.7,97214.7
643.4,96161.8,96161.8
643.0,98435.3,98435.3
642.6,97841.2,97841.2
642.2,97547.1,97547.1
641.8,98647.1,98647.1
641.4,96432.4,96432.4
641.0,96585.3,96585.3
640.6,96308.8,96308.8
640.2,96008.8,96008.8
639.8,94547.1,94547.1
639.4,93823.5,93823.5
639.0,93891.2,93891.2
638.6,93314.7,93314.7
638.2,92082.4,92082.4
637.8,91555.9,91555.9
637.4,92308.8,92308.8
637.0,92114.7,92114.7
636.6,91258.8,91258.8
636.2,91244.1,91244.1
635.8,90697.1,90697.1
635.4,90252.9,90252.9
635.0,90079.4,90079.4
634.6,90773.5,90773.5
634.2,90147.1,90147.1
633.8,89561.8,89561.8
633.4,89861.8,89861.8
633.0,90173.5,90173.5
632.6,88370.6,88370.6
632.2,89961.8,89961.8
631.8,89129.4,89129.4
631.4,89761.8,89761.8
631.0,88964.7,88964.7
630.6,89714.7,89714.7
630.2,88976.5,88976.5
629.8,89426.5,89426.5
629.4,89488.2,89488.2
629.0,89385.3,89385.3
628.6,89397.1,89397.1
628.2,89491.2,89491.2
627.8,89252.9,89252.9
627.4,89932.4,89932.4
627.0,88514.7,88514.7
626.6,90435.3,90435.3
626.2,89958.8,89958.8
625.8,89061.8,89061.8
625.4,89267.6,89267.6
625.0,88667.6,88667.6
624.6,88508.8,88508.8
624.2,89052.9,89052.9
623.8,89955.9,89955.9
623.4,89241.2,89241.2
623.0,89388.2,89388.2
622.6,88361.8,88361.8
622.2,89764.7,89764.7
621.8,90347.1,90347.1
621.4,89314.7,89314.7
621.0,90088.2,90088.2
620.6,89208.8,89208.8
620.2,88964.7,88964.7
619.8,90252.9,90252.9
619.4,90238.2,90238.2
619.0,89532.4,89532.4
618.6,89658.8,89658.8
618.2,90997.1,90997.1
617.8,90347.1,90347.1
617.4,91167.6,91167.6
617.0,91000.0,91000.0
616.6,90570.6,90570.6
616.2,89979.4,89979.4
615.8,90176.5,90176.5
615.4,90894.1,90894.1
615.0,90570.6,90570.6
614.6,91117.6,91117.6
614.2,90985.3,90985.3
613.8,90705.9,90705.9
613.4,90929.4,90929.4
613.0,91647.1,91647.1
612.6,90729.4,90729.4
612.2,90773.5,90773.5
611.8,91955.9,91955.9
611.4,92211.8,92211.8
611.0,91217.6,91217.6
610.6,91517.6,91517.6
610.2,91932.4,91932.4
609.8,91908.8,91908.8
609.4,91520.6,91520.6
609.0,92455.9,92455.9
608.6,92426.5,92426.5
608.2,92435.3,92435.3
607.8,92750.0,92750.0
607.4,92620.6,92620.6
607.0,92735.3,92735.3
606.6,93388.2,93388.2
606.2,92361.8,92361.8
605.8,92555.9,92555.9
605.4,93167.6,93167.6
605.0,93717.6,93717.6
604.6,94214.7,94214.7
604.2,94220.6,94220.6
603.8,94347.1,94347.1
603.4,93973.5,93973.5
603.0,94858.8,94858.8
602.6,94550.0,94550.0
602.2,93802.9,93802.9
601.8,94532.4,94532.4
601.4,93958.8,93958.8
601.0,93991.2,93991.2
600.6,93517.6,93517.6
600.2,93758.8,93758.8
599.8,93438.2,93438.2
599.4,95188.2,95188.2
599.0,93520.6,93520.6
598.6,94482.4,94482.4
598.2,93900.0,93900.0
597.8,94132.4,94132.4
597.4,94217.6,94217.6
597.0,94002.9,94002.9
596.6,94570.6,94570.6
596.2,94332.4,94332.4
595.8,94835.3,94835.3
595.4,94882.4,94882.4
595.0,95273.5,95273.5
594.6,95197.1,95197.1
594.2,94423.5,94423.5
593.8,93929.4,93929.4
593.4,94732.4,94732.4
593.0,95123.5,95123.5
592.6,94852.9,94852.9
592.2,95123.5,95123.5
591.8,95952.9,95952.9
591.4,95394.1,95394.1
591.0,95905.9,95905.9
590.6,94976.5,94976.5
590.2,96497.1,96497.1
589.8,96505.9,96505.9
589.4,96550.0,96550.0
589.0,96661.8,96661.8
588.6,96726.5,96726.5
588.2,96923.5,96923.5
587.8,97794.1,97794.1
587.4,97155.9,97155.9
587.0,98008.8,98008.8
586.6,97888.2,97888.2
586.2,97752.9,97752.9
585.8,98305.9,98305.9
585.4,97285.3,97285.3
585.0,97211.8,97211.8
584.6,97555.9,97555.9
584.2,97585.3,97585.3
583.8,97976.5,97976.5
583.4,98238.2,98238.2
583.0,98017.6,98017.6
582.6,97208.8,97208.8
582.2,97208.8,97208.8
581.8,97355.9,97355.9
581.4,97964.7,97964.7
581.0,97514.7,97514.7
580.6,97979.4,97979.4
580.2,97588.2,97588.2
579.8,99300.0,99300.0
579.4,98061.8,98061.8
579.0,98279.4,98279.4
578.6,99161.8,99161.8
578.2,99920.6,99920.6
577.8,99000.0,99000.0
577.4,100188.0,100188.0
577.0,99082.4,99082.4
576.6,99661.8,99661.8
576.2,99723.5,99723.5
575.8,99497.1,99497.1
575.4,100982.0,100982.0
575.0,99473.5,99473.5
574.6,99823.5,99823.5
574.2,99920.6,99920.6
573.8,101047.0,101047.0
573.4,101388.0,101388.0
573.0,101344.0,101344.0
572.6,102324.0,102324.0
572.2,101474.0,101474.0
571.8,100288.0,100288.0
571.4,100832.0,100832.0
571.0,100512.0,100512.0
570.6,99582.4,99582.4
570.2,100153.0,100153.0
569.8,99597.1,99597.1
569.4,98494.1,98494.1
569.0,98791.2,98791.2
568.6,100074.0,100074.0
568.2,98567.6,98567.6
567.8,98267.6,98267.6
567.4,98985.3,98985.3
567.0,97888.2,97888.2
566.6,99035.3,99035.3
566.2,98232.4,98232.4
565.8,99458.8,99458.8
565.4,98476.5,98476.5
565.0,98526.5,98526.5
564.6,98979.4,98979.4
564.2,99108.8,99108.8
563.8,98991.2,98991.2
563.4,99976.5,99976.5
563.0,98508.8,98508.8
562.6,98708.8,98708.8
562.2,97385.3,97385.3
561.8,98488.2,98488.2
561.4,98655.9,98655.9
561.0,97485.3,97485.3
560.6,96976.5,96976.5
560.2,97011.8,97011.8
559.8,97732.4,97732.4
559.4,97682.4,97682.4
559.0,97102.9,97102.9
558.6,97197.1,97197.1
558.2,98479.4,98479.4
557.8,96723.5,96723.5
557.4,96767.6,96767.6
557.0,97358.8,97358.8
556.6,98317.6,98317.6
556.2,98161.8,98161.8
555.8,97320.6,97320.6
555.4,97005.9,97005.9
555.0,97026.5,97026.5
554.6,97441.2,97441.2
554.2,97964.7,97964.7
553.8,98211.8,98211.8
553.4,97850.0,97850.0
553.0,98147.1,98147.1
552.6,98811.8,98811.8
552.2,99655.9,99655.9
551.8,100876.0,100876.0
551.4,101612.0,101612.0
551.0,103253.0,103253.0
550.6,104268.0,104268.0
550.2,104382.0,104382.0
549.8,107671.0,107671.0
549.4,110526.0,110526.0
549.0,113094.0,113094.0
548.6,116006.0,116006.0
548.2,118353.0,118353.0
547.8,123462.0,123462.0
547.4,124821.0,124821.0
547.0,128926.0,128926.0
546.6,129235.0,129235.0
546.2,128982.0,128982.0
545.8,127444.0,127444.0
545.4,126282.0,126282.0
545.0,122853.0,122853.0
544.6,118618.0,118618.0
544.2,114185.0,114185.0
543.8,110053.0,110053.0
543.4,107465.0,107465.0
543.0,104441.0,104441.0
542.6,101185.0,101185.0
542.2,99505.9,99505.9
541.8,97202.9,97202.9
541.4,95979.4,95979.4
541.0,93994.1,93994.1
540.6,93344.1,93344.1
540.2,91223.5,91223.5
539.8,91064.7,91064.7
539.4,90623.5,90623.5
539.0,89273.5,89273.5
538.6,88432.4,88432.4
538.2,88029.4,88029.4
537.8,87261.8,87261.8
537.4,87470.6,87470.6
537.0,86267.6,86267.6
536.6,85452.9,85452.9
536.2,86823.5,86368.6
535.8,86838.2,86365.5
535.4,87691.2,86356.7
535.0,87641.2,86348.2
534.6,88988.2,86330.8
534.2,90108.8,86305.8
533.8,93714.7,86256.8
533.4,95867.6,86193.3
533.0,99297.1,86106.7
532.6,102841.0,85996.0
532.2,105315.0,85868.3
531.8,103868.0,85749.4
531.4,101056.0,85648.2
531.0,95785.3,85581.2
530.6,92020.6,85538.6
530.2,89052.9,85515.4
529.8,85741.2,85513.9
529.4,86220.6,85509.2
529.0,85694.1,85508.0
528.6,85676.5,85506.9
528.2,85150.0,85150.0
527.8,84194.1,84194.1
527.4,84126.5,84126.5
527.0,84276.5,84276.5
526.6,84944.1,84944.1
526.2,84444.1,84444.1
525.8,83914.7,83914.7
525.4,83894.1,83894.1
525.0,83761.8,83761.8
524.6,84326.5,84326.5
524.2,85597.1,85597.1
523.8,84970.6,84970.6
523.4,84544.1,84544.1
523.0,83761.8,83761.8
522.6,84820.6,84820.6
522.2,84941.2,84941.2
521.8,85464.7,85464.7
521.4,85438.2,85438.2
521.0,85129.4,85129.4
520.6,84497.1,84497.1
520.2,85526.5,85526.5
519.8,84950.0,84950.0
519.4,85091.2,85091.2
519.0,85217.6,85217.6
518.6,85305.9,85305.9
518.2,86173.5,86173.5
517.8,84897.1,84897.1
517.4,85714.7,85714.7
517.0,85511.8,85511.8
516.6,85379.4,85379.4
516.2,84858.8,84858.8
515.8,85526.5,85526.5
515.4,86317.6,86317.6
515.0,85326.5,85326.5
514.6,86408.8,86408.8
514.2,86364.7,86364.7
513.8,86152.9,86152.9
513.4,85952.9,85952.9
513.0,85917.6,85917.6
512.6,87005.9,87005.9
512.2,85629.4,85629.4
511.8,86538.2,86538.2
511.4,85961.8,85961.8
511.0,86367.6,86367.6
510.6,86479.4,86479.4
510.2,86664.7,86664.7
509.8,85850.0,85850.0
509.4,86388.2,86388.2
509.0,86108.8,86108.8
508.6,86200.0,86200.0
508.2,86832.4,86832.4
507.8,86258.8,86258.8
507.4,87035.3,87035.3
507.0,86770.6,86770.6
506.6,87708.8,87708.8
506.2,86629.4,86629.4
505.8,88685.3,88685.3
505.4,87558.8,87558.8
505.0,87794.1,87794.1
504.6,87505.9,87505.9
504.2,87982.4,87982.4
503.8,88123.5,88123.5
503.4,87961.8,87961.8
503.0,87979.4,87979.4
502.6,87414.7,87414.7
502.2,88044.1,88044.1
501.8,88479.4,88479.4
501.4,89632.4,89632.4
501.0,90185.3,90185.3
500.6,93264.7,93264.7
500.2,92429.4,92429.4
499.8,93600.0,93600.0
499.4,93450.0,93450.0
499.0,93441.2,93441.2
498.6,92700.0,92700.0
498.2,92741.2,92741.2
497.8,90420.6,90420.6
497.4,91605.9,91605.9
497.0,91385.3,91385.3
496.6,91135.3,91135.3
496.2,90055.9,90055.9
495.8,90258.8,90258.8
495.4,89520.6,89520.6
495.0,90311.8,90311.8
494.6,90079.4,90079.4
494.2,89117.6,89117.6
493.8,89358.8,89358.8
493.4,88650.0,88650.0
493.0,88252.9,88252.9
492.6,88020.6,88020.6
492.2,89058.8,89058.8
491.8,89032.4,89032.4
491.4,88288.2,88288.2
491.0,87285.3,87285.3
490.6,87955.9,87955.9
490.2,88455.9,88455.9
489.8,87832.4,87832.4
489.4,86202.9,86202.9
489.0,87288.2,87288.2
488.6,87820.6,87820.6
488.2,88652.9,88652.9
487.8,88147.1,88147.1
487.4,88223.5,88223.5
487.0,87952.9,87952.9
486.6,87797.1,87797.1
486.2,88061.8,88061.8
485.8,88126.5,88126.5
485.4,88808.8,88808.8
485.0,88014.7,88014.7
484.6,88426.5,88426.5
484.2,88467.6,88467.6
483.8,89973.5,89973.5
483.4,88305.9,88305.9
483.0,87800.0,87800.0
482.6,89341.2,89341.2
482.2,88558.8,88558.8
481.8,89135.3,89135.3
481.4,90194.1,90194.1
481.0,88838.2,88838.2
480.6,89247.1,89247.1
480.2,88967.6,88967.6
479.8,88361.8,88361.8
479.4,88473.5,88473.5
479.0,89620.6,89620.6
478.6,89917.6,89917.6
478.2,90226.5,90226.5
477.8,91014.7,91014.7
477.4,90761.8,90761.8
477.0,92005.9,92005.9
476.6,91429.4,91429.4
476.2,91847.1,91847.1
475.8,91761.8,91761.8
475.4,91479.4,91479.4
475.0,91029.4,91029.4
474.6,90926.5,90926.5
474.2,91335.3,91335.3
473.8,90082.4,90082.4
473.4,92185.3,92185.3
473.0,90408.8,90408.8
472.6,91132.4,91132.4
472.2,91047.1,91047.1
471.8,90214.7,90214.7
471.4,90397.1,90397.1
471.0,90079.4,90079.4
470.6,90482.4,90482.4
470.2,90867.6,90867.6
469.8,89755.9,89755.9
469.4,89847.1,89847.1
469.0,90452.9,90452.9
468.6,90723.5,90723.5
468.2,90261.8,90261.8
467.8,91305.9,91305.9
467.4,90832.4,90832.4
467.0,90664.7,90664.7
466.6,90635.3,90635.3
466.2,91358.8,91358.8
465.8,90755.9,90755.9
465.4,90355.9,90355.9
465.0,90164.7,90164.7
464.6,90358.8,90358.8
464.2,90697.1,90697.1
463.8,92247.1,92247.1
463.4,90447.1,90447.1
463.0,90432.4,90432.4
462.6,91770.6,91770.6
462.2,90526.5,90526.5
461.8,91876.5,91876.5
461.4,91041.2,91041.2
461.0,92432.4,92432.4
460.6,91741.2,91741.2
460.2,91961.8,91961.8
459.8,92432.4,92432.4
459.4,91485.3,91485.3
459.0,92473.5,92473.5
458.6,92997.1,92997.1
458.2,91311.8,91311.8
457.8,93523.5,93523.5
457.4,91876.5,91876.5
457.0,92850.0,92850.0
456.6,92438.2,92438.2
456.2,92629.4,92629.4
455.8,92732.4,92732.4
455.4,92244.1,92244.1
455.0,92541.2,92541.2
454.6,93367.6,93367.6
454.2,92550.0,92550.0
453.8,92973.5,92973.5
453.4,93194.1,93194.1
453.0,93191.2,93191.2
452.6,93405.9,93405.9
452.2,92867.6,92867.6
451.8,93423.5,93423.5
451.4,93785.3,93785.3
451.0,93247.1,93247.1
450.6,93526.5,93526.5
450.2,93647.1,93647.1
449.8,93526.5,93526.5
449.4,94667.6,94667.6
449.0,93682.4,93682.4
448.6,94626.5,94626.5
448.2,94082.4,94082.4
447.8,92791.2,92791.2
447.4,94352.9,94352.9
447.0,94802.9,94802.9
446.6,94267.6,94267.6
446.2,95055.9,95055.9
445.8,94073.5,94073.5
445.4,95376.5,95376.5
445.0,95905.9,95905.9
444.6,95676.5,95676.5
444.2,96020.6,96020.6
443.8,94547.1,94547.1
443.4,95567.6,95567.6
443.0,96264.7,96264.7
442.6,95223.5,95223.5
442.2,96261.8,96261.8
441.8,95076.5,95076.5
441.4,95735.3,95735.3
441.0,95602.9,95602.9
440.6,96244.1,96244.1
440.2,96602.9,96602.9
439.8,96988.2,96988.2
439.4,95973.5,95973.5
439.0,96358.8,96358.8
438.6,96561.8,96561.8
438.2,97029.4,97029.4
437.8,96752.9,96752.9
437.4,97279.4,97279.4
437.0,97673.5,97673.5
436.6,97202.9,97202.9
436.2,97055.9,97055.9
435.8,96667.6,96667.6
435.4,97664.7,97664.7
435.0,97150.0,97150.0
434.6,97094.1,97094.1
434.2,98970.6,98970.6
433.8,97061.8,97061.8
433.4,97982.4,97982.4
433.0,98347.1,98347.1
432.6,97914.7,97914.7
432.2,97147.1,97147.1
431.8,98991.2,98991.2
431.4,99097.1,99097.1
431.0,97417.6,97417.6
430.6,97964.7,97964.7
430.2,98579.4,98579.4
429.8,98638.2,98638.2
429.4,98973.5,98973.5
429.0,99308.8,99308.8
428.6,98800.0,98800.0
428.2,98452.9,98452.9
427.8,98261.8,98261.8
427.4,100053.0,100053.0
427.0,99497.1,99497.1
426.6,98752.9,98752.9
426.2,99532.4,99532.4
425.8,100197.0,100197.0
425.4,99544.1,99544.1
425.0,100632.0,100632.0
424.6,100356.0,100356.0
424.2,99629.4,99629.4
423.8,100374.0,100374.0
423.4,100244.0,100244.0
423.0,101215.0,101215.0
422.6,100282.0,100282.0
422.2,100685.0,100685.0
421.8,102229.0,102229.0
421.4,100791.0,100791.0
421.0,100985.0,100985.0
420.6,100668.0,100668.0
420.2,101097.0,101097.0
419.8,101535.0,101535.0
419.4,101776.0,101776.0
419.0,101985.0,101985.0
418.6,102326.0,102326.0
418.2,101556.0,101556.0
417.8,102335.0,102335.0
417.4,101535.0,101535.0
417.0,102224.0,102224.0
416.6,101741.0,101741.0
416.2,101991.0,101991.0
415.8,102991.0,102991.0
415.4,102182.0,102182.0
415.0,102679.0,102679.0
414.6,103688.0,103688.0
414.2,104003.0,104003.0
413.8,103735.0,103735.0
413.4,103165.0,103165.0
413.0,102674.0,102674.0
412.6,103676.0,103676.0
412.2,104262.0,104262.0
411.8,103847.0,103847.0
411.4,104924.0,104924.0
411.0,103974.0,103974.0
410.6,104197.0,104197.0
410.2,103462.0,103462.0
409.8,104653.0,104653.0
409.4,104591.0,104591.0
409.0,104476.0,104476.0
408.6,105503.0,105503.0
408.2,103582.0,103582.0
407.8,104397.0,104397.0
407.4,104700.0,104700.0
407.0,105188.0,105188.0
406.6,104926.0,104926.0
406.2,105291.0,105291.0
405.8,105441.0,105441.0
405.4,105579.0,105579.0
405.0,105853.0,105853.0
404.6,106971.0,106971.0
404.2,106815.0,106815.0
403.8,107103.0,107103.0
403.4,106929.0,107440.0
403.0,108215.0,107476.0
402.6,107503.0,107477.0
402.2,109182.0,107555.0
401.8,110135.0,107673.0
401.4,109135.0,107740.0
401.0,109609.0,107825.0
400.6,109026.0,107880.0
400.2,109221.0,107942.0
399.8,110262.0,108048.0
399.4,109659.0,108122.0
399.0,110371.0,108225.0
398.6,109376.0,108277.0
398.2,110632.0,108385.0
397.8,109062.0,108416.0
397.4,108065.0,108434.0
397.0,108915.0,108456.0
396.6,109059.0,108483.0
396.2,107476.0,107476.0
395.8,108953.0,108953.0
395.4,107762.0,107762.0
395.0,109706.0,109706.0
394.6,108726.0,108726.0
394.2,109906.0,109906.0
393.8,108865.0,108865.0
393.4,109703.0,109703.0
393.0,110038.0,110038.0
392.6,109862.0,109862.0
392.2,110250.0,110250.0
391.8,111209.0,111209.0
391.4,109429.0,109429.0
391.0,110562.0,110562.0
390.6,109847.0,109847.0
390.2,110444.0,110444.0
389.8,110568.0,110568.0
389.4,111756.0,111756.0
389.0,111688.0,111688.0
388.6,112474.0,112474.0
388.2,112318.0,112318.0
387.8,111641.0,111641.0
387.4,113547.0,113547.0
387.0,113112.0,113112.0
386.6,111894.0,111894.0
386.2,112291.0,112291.0
385.8,112656.0,112656.0
385.4,113100.0,113100.0
385.0,113076.0,113076.0
384.6,112350.0,112350.0
384.2,112541.0,112541.0
383.8,113547.0,113547.0
383.4,112388.0,112388.0
383.0,113641.0,113641.0
382.6,113912.0,113912.0
382.2,113697.0,113697.0
381.8,114006.0,114006.0
381.4,112976.0,112976.0
381.0,114147.0,114147.0
380.6,114091.0,114091.0
380.2,114150.0,114150.0
379.8,115956.0,115956.0
379.4,114600.0,114600.0
379.0,115676.0,115676.0
378.6,115906.0,115906.0
378.2,117179.0,117179.0
377.8,115806.0,115806.0
377.4,115388.0,115388.0
377.0,116094.0,116094.0
376.6,116918.0,116635.0
376.2,116912.0,116629.0
375.8,116738.0,116627.0
375.4,118032.0,116596.0
375.0,117682.0,116572.0
374.6,118076.0,116539.0
374.2,120503.0,116452.0
373.8,123338.0,116301.0
373.4,123921.0,116134.0
373.0,121350.0,116020.0
372.6,117912.0,115978.0
372.2,117185.0,115952.0
371.8,116094.0,115949.0
371.4,116285.0,115941.0
371.0,115891.0,115940.0
370.6,116571.0,115927.0
370.2,115565.0,115919.0
369.8,116206.0,115913.0
369.4,117785.0,115872.0
369.0,117291.0,115841.0
368.6,119744.0,115755.0
368.2,121556.0,115628.0
367.8,126076.0,115399.0
367.4,126218.0,115162.0
367.0,121921.0,115014.0
366.6,118359.0,114940.0
366.2,116391.0,114908.0
365.8,115021.0,114906.0
365.4,115694.0,114889.0
365.0,113874.0,114867.0
364.6,114318.0,114856.0
364.2,114538.0,114849.0
363.8,115035.0,114845.0
363.4,114962.0,114962.0
363.0,114185.0,114758.0
362.6,115156.0,114641.0
362.2,114744.0,114532.0
361.8,116388.0,114393.0
361.4,115074.0,114277.0
361.0,116932.0,114128.0
360.6,117176.0,113973.0
360.2,118006.0,113802.0
359.8,117591.0,113637.0
359.4,119976.0,113427.0
359.0,120412.0,113207.0
